
816347f2-51c1-4aab-ac9b-72806a1ffa34, 118
605313c8-a158-499c-8b88-90de7f95bf2f, 115
39f14206-e3f3-4cd8-9b04-7d38f1861ff9, 127
034202d1-84dd-4ca6-b29c-3381f3105a0c, 135
adb3f76d-9539-4585-bc97-55499aa45748, 113
26098dae-cb84-4be1-927a-5a6b4996c6ef, 109
f1cfbe06-a480-4b87-8444-64fa00bf6a21, 105
8fb28d22-c446-4c0d-896b-7ef03e0f78f7, 141
35a50b65-f207-4f62-9720-6ae07fbf5445, 114
faa24b67-b267-43ae-bd7b-a95d8863c5ec, 135
93efdbeb-a29b-4ae3-9a15-e70f55f8a568, 115
795ac96d-8660-4dfd-9107-6292df2adecb, 114
3298c7fd-731a-4fe4-a1fe-4d79939d5f7f, 108
fb282366-ed33-4e43-943f-c2d016c022b8, 133
6689a527-ca66-481c-a869-dff6d2fa8995, 146
a087ce18-afca-48db-81a9-06c41caa9dfd, 112
485a0f5a-558f-4921-9ccf-b7caf9bb5f5e, 111
052ac20b-5223-4d1c-8d44-f4765e2167f7, 149
0b76d9be-dc8c-4b6a-934f-0e038f9491b6, 132
a0615be7-be6b-4bfb-aae5-5cf247bc8185, 178
20134aea-58fd-41e8-a96d-46bfb840ed0f, 151
3b7c9b6c-e1a4-4c95-b5e7-b4379cb98ed6, 165
c6ff5535-953c-40ea-b739-8b71dc4f9037, 156
3b05e8ef-6c32-4126-98a6-6359016158f6, 181
41e307e7-6b0c-4fcc-8617-f31258ff09e6, 172
43128e74-05d4-49ff-9d82-3d348cc17cc4, 167
97ffd99e-16db-4b03-94ee-f45785225874, 137
70e2c2ea-6e60-47d5-9fe8-fb67e72cd2d4, 166
07551d61-56e6-4738-91bf-4917c62b8477, 158
4c4f24b2-3064-4655-9787-8dee48edef31, 153
51fc9bb3-15f5-43c5-89c6-db62f02717f5, 153
ae1658fb-c0d6-402e-93f7-f2a0cab6c3ef, 177
ca8989fc-f07c-4f30-aba8-04aa3f355307, 149
99202cc9-9ad0-4b6c-b023-95fb5fe1d336, 160
917f591a-44e0-495f-9368-9d411cf22f49, 154
54414376-ce84-45d6-a845-1cb724e7c6a4, 148
fded15bb-7bc9-464a-ac51-833759be87dc, 137
6b652af5-92d9-420c-a43a-7f4ae37139a3, 142
1b49466e-a683-459f-9abf-d6134e308117, 141
b4a1763b-b1d1-4c7d-a603-7a9c7ebc4d5f, 138
66f87a5b-b16f-44fa-9fd0-bea9837775bf, 130
c6c416a8-f7b3-40a6-8894-afe47255a14e, 88
8a851106-8d67-4968-bc57-a2093a69bd17, 127
f70926ad-508c-4c91-9800-97e252f3a3d3, 162
59532d3e-e5cd-49ab-9b90-583f751ca54e, 119
075169c2-eebc-4254-9d13-768f553fecae, 136
d9cac084-5009-4d40-ae00-4ca831c18a2a, 147
095323e0-20bb-41af-9813-2836f9774880, 117
1135722c-b7de-4d06-aeb7-7370346ab297, 143
fe630023-5143-4699-b735-26b52d564d46, 132
a167a8c3-0ff9-46b5-9cc2-1cc952e0f3c8, 175
fdd47e38-b640-4d3a-b089-9ce115249711, 157
af00c474-c983-49ae-8be2-22ea3f75abc6, 172
d7cb98af-b710-4e8e-953c-23db7afae825, 160
b3a25ff9-3a55-455d-9600-ed62e99838dd, 182
d5a65511-7b5a-4b82-b042-0912bb49879e, 187
51e29603-4094-4b09-bc66-473312e516d5, 179
f7f7b0db-c107-419d-9004-5de2bd284456, 176
54f729b3-efbc-434b-b8f1-dd43644b3746, 152
2b809c7b-3a02-4439-9637-50b06ed505bc, 175
bca3102f-7b4a-476c-842e-28c0edee8f1f, 159
f3ed87a9-23a5-4b04-a670-9212b7cb6506, 196
52d04621-25d4-4004-8d6c-6ddcc612190c, 195
7f6e3e16-ce49-4a49-bffc-1c0850808c4f, 181
d1970291-d49b-4fbb-9f61-a3b93cbdd75d, 203
25280444-1cb0-4629-864a-7c3f4892b027, 189
460c4e78-f9c8-4350-aed1-a0744022fa85, 205
2a7da4c8-863a-4eb2-a310-3e57bbd74ddc, 171
37f23c56-3145-4745-afa5-db0e08579d04, 194
6d568a9c-73de-4985-a16a-5222b20a6399, 175
45404c29-a384-4522-a62d-8b046c85ef5a, 89
44a7c515-4eb1-42ca-8a39-054784e0bd3a, 113
7fc5bef7-7110-4e58-ab4b-78d9b43a3e54, 120
d9972b7e-915d-409d-97cb-289591eb2beb, 106
1f81aab0-96e0-4356-9a55-cfb796ac19d5, 116
22e47f1a-75d5-4ffe-8442-ffda813cfbf5, 114
76a8da78-079a-4745-b309-ab2c777e195d, 91
63d036b1-576c-4ace-96c7-268e2e71393a, 104
f0d29524-401d-4a22-9d47-350c5628b6a1, 112
8985f697-cf87-4bf8-a474-d6777f3540ba, 110
5ed737c2-665f-4c77-85b9-abd5b8c876fe, 103
6e8d3a90-30ff-4e95-8059-0da25706cb8e, 201
511a41f9-e6e9-4f89-854d-0b1c48775bb6, 218
ce02e2fe-24b6-4286-84a4-7e6ae61ca14d, 213
1935dc22-537d-493d-a977-44e9c4343db2, 115
8be77317-e0d0-402d-b0f0-2a25a7e5b4c5, 127
3e0eef77-aeeb-4455-b079-d6ff02db9da9, 116
be2dcb41-b39a-4af8-b47b-62017a633bca, 114
d491c98b-501e-466b-af5a-2c9cedf17356, 98
a4d5ecd4-23a1-4df4-8da5-c6be39d29615, 114
11e96297-d45e-4ee0-b853-ad001c0dff27, 107
3818c49a-5066-42b8-af60-c34219005bb1, 111
571d5826-4ef4-4f1c-a756-e4b875dc6135, 88
